Category	Geneset.ID	Description	Number.of.Genes	enrich.status	enrich.fdr	enrich.pvalue	promoter.status	promoter.fdr	promoter.pvalue	enhancer.status	enhancer.fdr	enhancer.pvalue
Gene Ontology Biological Process	GO:0032897	negative regulation of viral transcription	13	depleted	0.979571560665927	0.937058484097663	depleted	0.418844437219465	0.125190564487772	closer	0.94110688119744	0.827267878855598
Gene Ontology Biological Process	GO:0045913	positive regulation of carbohydrate metabolic process	56	depleted	0.979571560665927	0.937235505907172	depleted	0.891094514514947	0.707832006296231	closer	0.38452520262681	0.124324101178817
Gene Ontology Biological Process	GO:0086009	membrane repolarization	30	depleted	0.979686896914527	0.937719305478568	enriched	0.797569967476298	0.525787063265534	farther	0.907170277626851	0.745743920507798
Gene Ontology Biological Process	GO:1904837	beta-catenin-TCF complex assembly	37	depleted	0.980919336353248	0.940103123614346	depleted	0.55190871201116	0.226047355881252	closer	0.796237312509671	0.548676806740043
Gene Ontology Biological Process	GO:0060325	face morphogenesis	39	depleted	0.980919336353248	0.940887433327489	depleted	0.727611781778967	0.42378241617385	farther	0.575449085107283	0.2660067719692
Gene Ontology Biological Process	GO:0071108	protein K48-linked deubiquitination	32	depleted	0.980919336353248	0.941085758867388	enriched	0.784595039357706	0.500924379116616	farther	0.718541457021999	0.434172808735963
Gene Ontology Biological Process	GO:0010002	cardioblast differentiation	20	depleted	0.980919336353248	0.941682450638674	enriched	0.740218210608436	0.4445039768298	farther	0.615253882078552	0.304466594484695
Gene Ontology Biological Process	GO:0002708	positive regulation of lymphocyte mediated immunity	68	depleted	0.980919336353248	0.941941149892225	depleted	0.964034607621982	0.893807902960719	farther	0.109837216571769	0.0129232778559922
Gene Ontology Biological Process	GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production	42	depleted	0.981341677654733	0.943107586317535	depleted	0.888449805193816	0.70151989651678	closer	0.844990369808782	0.619779716874672
Gene Ontology Biological Process	GO:0071425	hematopoietic stem cell proliferation	27	depleted	0.981486017989958	0.943626797679821	enriched	0.719160246643391	0.415827682833347	closer	0.959827314479907	0.882616937370164
Gene Ontology Biological Process	GO:0015813	L-glutamate transport	11	depleted	0.982568821351439	0.945074273395643	enriched	0.644311927152806	0.330038042382247	farther	0.697183425038263	0.403208576315509
Gene Ontology Biological Process	GO:2000352	negative regulation of endothelial cell apoptotic process	28	depleted	0.982568821351439	0.945239205343515	enriched	0.518245820856973	0.198297586813659	farther	0.627378572857257	0.317398347578492
Gene Ontology Biological Process	GO:1903729	regulation of plasma membrane organization	86	depleted	0.982644367885817	0.945502353592789	enriched	0.831915025512111	0.587846118241676	closer	0.794890522834775	0.543558594870638
Gene Ontology Biological Process	GO:0035304	regulation of protein dephosphorylation	70	depleted	0.983011147343768	0.946266005245948	enriched	0.291871671915803	0.0582724989481057	closer	0.905606581477835	0.736919457359917
Gene Ontology Biological Process	GO:0032612	interleukin-1 production	68	depleted	0.983011147343768	0.946584988651924	enriched	0.934039605815793	0.811830508330687	closer	0.971512754415191	0.919623592351648
Gene Ontology Biological Process	GO:0030540	female genitalia development	18	depleted	0.983011147343768	0.94662658437903	depleted	0.55190871201116	0.226718525050086	farther	0.864824346257941	0.656941854265642
Gene Ontology Biological Process	GO:0002444	myeloid leukocyte mediated immunity	471	depleted	0.983011147343768	0.946748186425449	depleted	0.895099101263506	0.718667208429146	farther	0.167148519735068	0.0267619068232538
Gene Ontology Biological Process	GO:0002702	positive regulation of production of molecular mediator of immune response	62	depleted	0.983059633199595	0.947045236867995	depleted	0.465552310213501	0.159906705504618	farther	0.937619259240891	0.819303667504931
Gene Ontology Biological Process	GO:0001101	response to acid chemical	303	depleted	0.983283061111849	0.947819881791342	depleted	0.71841363839756	0.414978221055384	farther	0.407619600631727	0.140084042292656
Gene Ontology Biological Process	GO:0051788	response to misfolded protein	15	depleted	0.983420601125744	0.948155470052229	enriched	0.978682762816329	0.939603745731591	farther	0.576912686419888	0.267936188536936
Gene Ontology Biological Process	GO:0090189	regulation of branching involved in ureteric bud morphogenesis	21	depleted	0.984471486449169	0.949955210942899	depleted	0.395015445681194	0.109945961287149	closer	0.824808444288513	0.589547135224879
Gene Ontology Biological Process	GO:0003338	metanephros morphogenesis	27	depleted	0.984471486449169	0.950424571461626	enriched	0.957557433479757	0.872574816344847	closer	0.897655029305171	0.718440011075378
Gene Ontology Biological Process	GO:0045843	negative regulation of striated muscle tissue development	34	depleted	0.984471486449169	0.951336679319635	depleted	0.396522532229876	0.110986341643718	closer	0.223207626915197	0.0454722263787307
Gene Ontology Biological Process	GO:0035313	wound healing, spreading of epidermal cells	28	depleted	0.984471486449169	0.951722091122109	enriched	0.431401464026608	0.135766827358191	closer	0.87137021998918	0.66531642021467
Gene Ontology Biological Process	GO:0031579	membrane raft organization	37	depleted	0.984471486449169	0.95198342980375	depleted	0.747818313788775	0.453706400883672	closer	0.896245573562336	0.714421889969106
Gene Ontology Biological Process	GO:0000291	nuclear-transcribed mRNA catabolic process, exonucleolytic	22	depleted	0.984562087916343	0.952500364564929	depleted	0.285577709780442	0.0556873766309604	closer	0.671005490344947	0.371080752335824
Gene Ontology Biological Process	GO:0051044	positive regulation of membrane protein ectodomain proteolysis	20	depleted	0.984694613816789	0.953485507252808	depleted	0.618653185556879	0.299872762051712	farther	0.922353597061413	0.78938859814123
Gene Ontology Biological Process	GO:0072413	signal transduction involved in mitotic cell cycle checkpoint	61	depleted	0.984694613816789	0.953773790510272	enriched	0.564643103752372	0.241506937678933	farther	0.0502823395617987	0.00380114604169441
Gene Ontology Biological Process	GO:1902402	signal transduction involved in mitotic DNA damage checkpoint	61	depleted	0.984694613816789	0.953773790510272	enriched	0.564643103752372	0.241506937678933	farther	0.0502823395617987	0.00380114604169441
Gene Ontology Biological Process	GO:1902403	signal transduction involved in mitotic DNA integrity checkpoint	61	depleted	0.984694613816789	0.953773790510272	enriched	0.564643103752372	0.241506937678933	farther	0.0502823395617987	0.00380114604169441
Gene Ontology Biological Process	GO:1905269	positive regulation of chromatin organization	91	depleted	0.985150164540413	0.954472270421631	enriched	0.524832713187947	0.203966762075405	farther	0.245323851988162	0.0544952770650192
Gene Ontology Biological Process	GO:0035635	entry of bacterium into host cell	19	depleted	0.985150164540413	0.954882323794937	depleted	0.96592158005651	0.901678980747995	farther	0.647167405300779	0.338574302559954
Gene Ontology Biological Process	GO:0043373	CD4-positive, alpha-beta T cell lineage commitment	18	depleted	0.9852383078308	0.956162603650628	depleted	0.451017732789174	0.149007247183681	farther	0.741344424357241	0.472746861236861
Gene Ontology Biological Process	GO:1901342	regulation of vasculature development	260	depleted	0.9852383078308	0.956822043682944	depleted	0.0499294770369075	0.00240735107361882	closer	0.650037054360385	0.342524964002973
Gene Ontology Biological Process	GO:0019229	regulation of vasoconstriction	51	depleted	0.9852383078308	0.957057515549881	depleted	0.0331760802622872	0.00123469808303143	closer	0.0372324461180818	0.00237867312163641
Gene Ontology Biological Process	GO:1902116	negative regulation of organelle assembly	28	depleted	0.9852383078308	0.957255827626538	depleted	0.917219230289924	0.767164368811983	closer	0.66203465285972	0.357347523687614
Gene Ontology Biological Process	GO:0050853	B cell receptor signaling pathway	66	depleted	0.985704776203479	0.958000338802916	depleted	0.206271444959513	0.0304082112264639	closer	0.00731435296660581	0.000245276810083893
Gene Ontology Biological Process	GO:0051147	regulation of muscle cell differentiation	184	depleted	0.985864210820809	0.958911598665714	depleted	0.363186171123044	0.090110156820604	farther	0.813399883872088	0.575166267952196
Gene Ontology Biological Process	GO:0006468	protein phosphorylation	1722	depleted	0.985864210820809	0.959210194765726	enriched	0.984301730070337	0.956649021873008	farther	0.979732229229247	0.943649824973857
Gene Ontology Biological Process	GO:0007292	female gamete generation	98	depleted	0.985864210820809	0.959540137277848	depleted	0.3894200922019	0.106006650963774	farther	0.913193865135034	0.768045780349082
Gene Ontology Biological Process	GO:0002711	positive regulation of T cell mediated immunity	35	depleted	0.98641499083155	0.961469437751334	depleted	0.901671637756228	0.733376044199577	farther	0.655778021877293	0.348797798956492
Gene Ontology Biological Process	GO:0020027	hemoglobin metabolic process	18	depleted	0.98641499083155	0.96156701360557	depleted	0.862951811468017	0.646502956255841	farther	0.444930197740449	0.165932487003804
Gene Ontology Biological Process	GO:0006641	triglyceride metabolic process	104	depleted	0.98641499083155	0.962333180151611	depleted	0.995888751832406	0.990515772454154	closer	0.861210259293549	0.646366761772557
Gene Ontology Biological Process	GO:0060669	embryonic placenta morphogenesis	25	depleted	0.98641499083155	0.962753398791637	depleted	0.958300381049353	0.875449889209617	closer	0.905591989570184	0.73367619662555
Gene Ontology Biological Process	GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	107	depleted	0.986690922626336	0.963594793250784	enriched	0.100110522227463	0.00745152946992554	farther	0.000350334849992404	3.53119057949312e-06
Gene Ontology Biological Process	GO:0002088	lens development in camera-type eye	67	depleted	0.986690922626336	0.963626420382106	depleted	0.914388900221956	0.760090697301633	farther	0.799720814894574	0.554931968929537
Gene Ontology Biological Process	GO:0010639	negative regulation of organelle organization	335	depleted	0.987086625761028	0.96462962052367	enriched	0.33222391319805	0.0754586385225624	farther	0.851184230187046	0.628492693657843
Gene Ontology Biological Process	GO:0002821	positive regulation of adaptive immune response	71	depleted	0.987086625761028	0.964697930726327	depleted	0.653041993457572	0.339369177061398	farther	0.397584594456237	0.133596911895863
Gene Ontology Biological Process	GO:0036303	lymph vessel morphogenesis	21	depleted	0.987313278898445	0.965318709816272	depleted	0.719298074833121	0.416083299340693	closer	0.69975969470718	0.40989994134621
Gene Ontology Biological Process	GO:0071305	cellular response to vitamin D	19	depleted	0.987313278898445	0.965687692444573	depleted	0.882125653878134	0.687220917097288	farther	0.915337991395804	0.771577635109518
Gene Ontology Biological Process	GO:0050912	detection of chemical stimulus involved in sensory perception of taste	11	depleted	0.987394462354846	0.965958490309151	depleted	0.122173130820704	0.0110917094386558	closer	0.911155446913524	0.754809343249094
Gene Ontology Biological Process	GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	8	depleted	0.987578061923171	0.966402579074317	enriched	0.96749693940309	0.910158134667259	farther	0.860923382220067	0.6458176951331
Gene Ontology Biological Process	GO:0014015	positive regulation of gliogenesis	52	depleted	0.987578061923171	0.966549864498719	depleted	0.768180955425573	0.478256403691646	closer	0.53858340481907	0.236349110353861
Gene Ontology Biological Process	GO:1903392	negative regulation of adherens junction organization	29	depleted	0.987578061923171	0.966712388585387	enriched	0.465261559082936	0.15962647016414	closer	0.863890269388217	0.65508487664639
Gene Ontology Biological Process	GO:0055024	regulation of cardiac muscle tissue development	82	depleted	0.98839002776098	0.968273541442914	depleted	0.848585010307199	0.619784516153814	closer	0.37805402688063	0.120228685386589
Gene Ontology Biological Process	GO:0043065	positive regulation of apoptotic process	544	depleted	0.988725297040767	0.968793637631533	depleted	0.962373901237125	0.888656901896193	farther	0.902676051751994	0.72875475005758
Gene Ontology Biological Process	GO:0019083	viral transcription	126	depleted	0.988870595276461	0.96914574446452	enriched	0.0040813753963645	4.430258232146e-05	farther	0.0372324461180818	0.00236402033273225
Gene Ontology Biological Process	GO:0032615	interleukin-12 production	34	depleted	0.989819228470641	0.97178414270281	depleted	0.205244051270575	0.0301560362207978	closer	0.916383532737892	0.776907850805577
Gene Ontology Biological Process	GO:0060969	negative regulation of gene silencing	25	depleted	0.991352555518495	0.973866011119933	enriched	0.476753860201569	0.166064486680019	farther	0.647167405300779	0.338574085089229
